"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0097320" "GO:0097320" "plasma membrane tubulation" "5/1554" "18/13317" 0.277777777777778 2.38041613041613 2.13005166238122 0.0503022248733835 0.999790618141739 0.999790618141739 "Asap1/Bin2/Cavin2/Pacsin2/Whamm" 5 "" "" "BP"
"GO:0140354" "GO:0140354" "lipid import into cell" "5/1554" "18/13317" 0.277777777777778 2.38041613041613 2.13005166238122 0.0503022248733835 0.999790618141739 0.999790618141739 "Akt2/Rps6kb1/Slc27a2/Stra6/Thbs1" 5 "" "" "BP"
"GO:1902992" "GO:1902992" "negative regulation of amyloid precursor protein catabolic process" "5/1554" "18/13317" 0.277777777777778 2.38041613041613 2.13005166238122 0.0503022248733835 0.999790618141739 0.999790618141739 "Clu/Hap1/Rtn2/Rtn3/Rtn4" 5 "" "" "BP"
"GO:0097581" "GO:0097581" "lamellipodium organization" "15/1554" "82/13317" 0.182926829268293 1.56759111027404 1.87384597485256 0.0507753146965648 0.999790618141739 0.999790618141739 "Abi2/Aqp1/Avil/Carmil1/Hsp90aa1/Itgb1/Nck2/Nckap1/P2ry12/Parvb/Pmp22/Rac1/Twf1/Vcl/Whamm" 15 "" "" "BP"
"GO:0014003" "GO:0014003" "oligodendrocyte development" "8/1554" "36/13317" 0.222222222222222 1.9043329043329 1.97477466561502 0.0519784751394522 0.999790618141739 0.999790618141739 "Clu/Ercc2/Gpm6b/Gstp1/Med12/Nsun5/Plp1/Tcf7l2" 8 "" "" "BP"
"GO:0048634" "GO:0048634" "regulation of muscle organ development" "8/1554" "36/13317" 0.222222222222222 1.9043329043329 1.97477466561502 0.0519784751394522 0.999790618141739 0.999790618141739 "Cenpf/Luc7l/Rps6kb1/Sirt2/Tcf7l2/Usp19/Usp2/Wnt10b" 8 "" "" "BP"
"GO:0098661" "GO:0098661" "inorganic anion transmembrane transport" "12/1554" "62/13317" 0.193548387096774 1.65861252958027 1.88924951431198 0.052503161493442 0.999790618141739 0.999790618141739 "Ano8/Clcn2/Clic4/Mfsd8/Racgap1/Slc1a4/Slc20a2/Slc25a10/Slc25a14/Slc25a27/Slc26a11/Ucp2" 12 "" "" "BP"
"GO:0007218" "GO:0007218" "neuropeptide signaling pathway" "6/1554" "24/13317" 0.25 2.14237451737452 2.03589781983184 0.0531079131977469 0.999790618141739 0.999790618141739 "Crcp/Cysltr2/Gpr171/Npff/Pomc/Sstr4" 6 "" "" "BP"
"GO:0009187" "GO:0009187" "cyclic nucleotide metabolic process" "6/1554" "24/13317" 0.25 2.14237451737452 2.03589781983184 0.0531079131977469 0.999790618141739 0.999790618141739 "Adcy5/Adcy9/Gucy1a1/Gucy1b1/Pde4c/Pde5a" 6 "" "" "BP"
"GO:1902745" "GO:1902745" "positive regulation of lamellipodium organization" "7/1554" "30/13317" 0.233333333333333 1.99954954954955 1.99207112118808 0.0532571710831971 0.999790618141739 0.999790618141739 "Abi2/Aqp1/Avil/Carmil1/Hsp90aa1/Nckap1/Rac1" 7 "" "" "BP"
"GO:0050905" "GO:0050905" "neuromuscular process" "22/1554" "132/13317" 0.166666666666667 1.42824967824968 1.79720366615557 0.0534747668677368 0.999790618141739 0.999790618141739 "Adarb1/Adcy5/Bcr/Cacna1a/Camta1/Cdh23/Dlg4/Dvl1/Hexa/Hsp90aa1/Mfsd8/Myo7a/Nbn/Pex5/Pmp22/Pnkd/Rps6kb1/Shank3/Stra6/Tnnt1/Uchl1/Vti1a" 22 "" "" "BP"
"GO:0021695" "GO:0021695" "cerebellar cortex development" "10/1554" "49/13317" 0.204081632653061 1.74887715704042 1.90879480384045 0.0536706039687569 0.999790618141739 0.999790618141739 "Cacna1a/Ezh2/Fktn/Kif14/Ophn1/Ptpn11/Serpine2/Smo/Ttc21b/Ttll1" 10 "" "" "BP"
"GO:0072348" "GO:0072348" "sulfur compound transport" "10/1554" "49/13317" 0.204081632653061 1.74887715704042 1.90879480384045 0.0536706039687569 0.999790618141739 0.999790618141739 "Racgap1/Slc16a6/Slc1a4/Slc25a10/Slc25a19/Slc25a40/Slc26a11/Slc35b3/Slc6a13/Ucp2" 10 "" "" "BP"
"GO:0046824" "GO:0046824" "positive regulation of nucleocytoplasmic transport" "13/1554" "69/13317" 0.188405797101449 1.61454311454311 1.86018053133062 0.0539913396397506 0.999790618141739 0.999790618141739 "Efcab7/Gas6/Hsp90aa1/Hsp90ab1/Hyal2/Mapk14/Mavs/Nutf2/Nutf2-ps1/Prpf4b/Sirt6/Smo/Tardbp" 13 "" "" "BP"
"GO:0006109" "GO:0006109" "regulation of carbohydrate metabolic process" "25/1554" "154/13317" 0.162337662337662 1.39115228400943 1.7745250819697 0.0544044603612136 0.999790618141739 0.999790618141739 "Akt2/Cbfa2t3/Cox11/Cry1/Dgkq/Epm2aip1/Foxk2/Git1/Gpd1/Grb10/Irs1/Kat2a/Mlst8/Ogt/P2ry1/Phkg2/Plek/Pomc/Prkaa2/Prkg1/Sirt6/Slc25a12/Tcf7l2/Uchl1/Zfp692" 25 "" "" "BP"
"GO:0048814" "GO:0048814" "regulation of dendrite morphogenesis" "14/1554" "76/13317" 0.184210526315789 1.57859174964438 1.83853538104779 0.0549809253980059 0.999790618141739 0.999790618141739 "Ache/Caprin1/Dlg4/Hdac6/Hecw2/Ilk/Kalrn/Numbl/Parp6/Rap2a/Ss18l1/Trpc6/Xlr3b/Ywhah" 14 "" "" "BP"
"GO:0001820" "GO:0001820" "serotonin secretion" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Maob/P2rx1/Slc18a2/Slc6a4" 4 "" "" "BP"
"GO:0015697" "GO:0015697" "quaternary ammonium group transport" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Slc22a3/Slc25a19/Slc25a20/Slc7a6" 4 "" "" "BP"
"GO:0030002" "GO:0030002" "intracellular monoatomic anion homeostasis" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Cacna1a/Ckb/Fasl/Tbxas1" 4 "" "" "BP"
"GO:0030502" "GO:0030502" "negative regulation of bone mineralization" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Ecm1/Gata1/Nfe2/Srgn" 4 "" "" "BP"
"GO:0030644" "GO:0030644" "intracellular chloride ion homeostasis" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Cacna1a/Ckb/Fasl/Tbxas1" 4 "" "" "BP"
"GO:0031958" "GO:0031958" "nuclear receptor-mediated corticosteroid signaling pathway" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Cry1/Per1/Ptges3/Ywhah" 4 "" "" "BP"
"GO:0033690" "GO:0033690" "positive regulation of osteoblast proliferation" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Bmp2/Gata1/Hpse/Itgb3" 4 "" "" "BP"
"GO:0043217" "GO:0043217" "myelin maintenance" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Akt2/Clu/Ndrg1/Prx" 4 "" "" "BP"
"GO:0048635" "GO:0048635" "negative regulation of muscle organ development" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Luc7l/Sirt2/Usp19/Usp2" 4 "" "" "BP"
"GO:0106072" "GO:0106072" "negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Grk5/Pde3a/Ptger3/Sstr4" 4 "" "" "BP"
"GO:1901160" "GO:1901160" "primary amino compound metabolic process" "4/1554" "13/13317" 0.307692307692308 2.63676863676864 2.14595793481873 0.0557146636452169 0.999790618141739 0.999790618141739 "Aldh2/Chka/Maob/Rnf180" 4 "" "" "BP"
"GO:0009134" "GO:0009134" "nucleoside diphosphate catabolic process" "17/1554" "97/13317" 0.175257731958763 1.50187079568523 1.80308174289086 0.0558551182263994 0.999790618141739 0.999790618141739 "Cbfa2t3/Eno1b/Foxk2/Git1/Gpd1/Hk1/Mfsd8/Mlst8/Mpi/Ogt/Pfkfb2/Pkm/Prkaa2/Sirt6/Tpi1/Uchl1/Ucp2" 17 "" "" "BP"
"GO:0099537" "GO:0099537" "trans-synaptic signaling" "67/1554" "475/13317" 0.141052631578947 1.20875025401341 1.68387882865378 0.0563163595060931 0.999790618141739 0.999790618141739 "Adarb1/Alg13/Bcr/Cacna1a/Cnih3/Dlg2/Dlg4/Dlgap4/Dvl1/Exoc4/Ezh2/Fbxo2/Fxr1/Gabbr1/Git1/Grik5/Gucy1a1/Hap1/Hdac6/Homer3/Hrh1/Ica1/Itgb1/Kat2a/Kdr/Lamp5/Mctp1/Mink1/Nefh/Neurl1a/Nisch/Npff/Nptn/Nrgn/Ophn1/P2rx1/P2rx3/P2ry1/Pacsin2/Paip2/Pnkd/Prkar2b/Prkca/Rab11a/Rab8a/Rac1/Rps6kb1/Rtn4/Serpine2/Shank3/Shisa8/Slc29a1/Slc6a4/Snap23/Sqstm1/Ston2/Stx11/Stx2/Stxbp2/Syt13/Trim9/Tubb2b/Usp14/Usp46/Vamp2/Vdac3/Ywhah" 67 "" "" "BP"
"GO:0006940" "GO:0006940" "regulation of smooth muscle contraction" "9/1554" "43/13317" 0.209302325581395 1.79361587501122 1.89451051342658 0.0568768550915063 0.999790618141739 0.999790618141739 "Ada/Cald1/Gucy1a1/Itga2/Ormdl3/P2rx1/Prkg1/Ptger3/Ptgs1" 9 "" "" "BP"
"GO:0039532" "GO:0039532" "negative regulation of cytoplasmic pattern recognition receptor signaling pathway" "12/1554" "63/13317" 0.19047619047619 1.63228534657106 1.82836652182084 0.0582640188088192 0.999790618141739 0.999790618141739 "Abhd17a/Cptp/Hspa8/Ifi203/Ifi206/Ifi213/Ifi214/Igtp/Mndal/Nlrx1/Ogt/Sirt2" 12 "" "" "BP"
"GO:0002790" "GO:0002790" "peptide secretion" "32/1554" "207/13317" 0.154589371980676 1.32475332475332 1.71155470554609 0.0586080229624472 0.999790618141739 0.999790618141739 "Adcy5/Aqp1/Arrb1/Cpe/Eipr1/F2rl2/Ffar4/Gabbr1/Gnaz/Irs1/Kalrn/Mcu/Npff/Orai1/Pde4c/Pfkfb2/Ptger3/Ptpn11/Ptprn/Ptprv/Rac1/Rbm4/Sirt3/Sirt6/Slc18a2/Slc25a22/Slc9b2/Tardbp/Tcf7l2/Trpc1/Ucp2/Uqcc2" 32 "" "" "BP"
"GO:0002791" "GO:0002791" "regulation of peptide secretion" "27/1554" "170/13317" 0.158823529411765 1.36103792868499 1.72193720659554 0.0590692418770484 0.999790618141739 0.999790618141739 "Adcy5/Arrb1/Eipr1/F2rl2/Ffar4/Gabbr1/Gnaz/Irs1/Kalrn/Mcu/Npff/Orai1/Pde4c/Pfkfb2/Ptger3/Ptpn11/Ptprv/Rac1/Sirt3/Sirt6/Slc25a22/Slc9b2/Tardbp/Tcf7l2/Trpc1/Ucp2/Uqcc2" 27 "" "" "BP"
"GO:0030073" "GO:0030073" "insulin secretion" "27/1554" "170/13317" 0.158823529411765 1.36103792868499 1.72193720659554 0.0590692418770484 0.999790618141739 0.999790618141739 "Adcy5/Arrb1/Eipr1/F2rl2/Gnaz/Irs1/Mcu/Npff/Orai1/Pde4c/Pfkfb2/Ptger3/Ptpn11/Ptprn/Ptprv/Rac1/Rbm4/Sirt3/Sirt6/Slc18a2/Slc25a22/Slc9b2/Tardbp/Tcf7l2/Trpc1/Ucp2/Uqcc2" 27 "" "" "BP"
"GO:0090087" "GO:0090087" "regulation of peptide transport" "27/1554" "170/13317" 0.158823529411765 1.36103792868499 1.72193720659554 0.0590692418770484 0.999790618141739 0.999790618141739 "Adcy5/Arrb1/Eipr1/F2rl2/Ffar4/Gabbr1/Gnaz/Irs1/Kalrn/Mcu/Npff/Orai1/Pde4c/Pfkfb2/Ptger3/Ptpn11/Ptprv/Rac1/Sirt3/Sirt6/Slc25a22/Slc9b2/Tardbp/Tcf7l2/Trpc1/Ucp2/Uqcc2" 27 "" "" "BP"
"GO:0042073" "GO:0042073" "intraciliary transport" "8/1554" "37/13317" 0.216216216216216 1.85286444745904 1.88814432345618 0.0598138878414855 0.999790618141739 0.999790618141739 "Arl3/Ift20/Ift22/Intu/Ssx2ip/Traf3ip1/Ttc21b/Wdpcp" 8 "" "" "BP"
"GO:0046676" "GO:0046676" "negative regulation of insulin secretion" "8/1554" "37/13317" 0.216216216216216 1.85286444745904 1.88814432345618 0.0598138878414855 0.999790618141739 0.999790618141739 "Gnaz/Irs1/Npff/Pde4c/Ptger3/Ptpn11/Ptprv/Ucp2" 8 "" "" "BP"
"GO:0060537" "GO:0060537" "muscle tissue development" "48/1554" "329/13317" 0.145896656534954 1.25026111652251 1.67060408405007 0.059880292154717 0.999790618141739 0.999790618141739 "Angpt1/Bmp2/Cacybp/Ccnt2/Cenpf/Cops2/Csrp1/Epor/Fbxo22/Fkbp1a/Fktn/Gm34220/Hspa8/Ifrd1/Ift20/Itga8/Itgb1/Kat2a/Lmna/Luc7l/Mapk14/Med1/Med20/Myl6/Myl6b/Mylpf/Myom1/Neurl1a/Nprl3/Plagl1/Pmp22/Poglut1/Ppif/Prickle1/Prkg1/Rps6kb1/Schip1/Sgcb/Sirt2/Sirt6/Smo/Stra6/Tcf7l2/Uqcc2/Usp19/Usp2/Wnt10b/Yap1" 48 "" "" "BP"
"GO:0030219" "GO:0030219" "megakaryocyte differentiation" "10/1554" "50/13317" 0.2 1.71389961389961 1.83818465631143 0.0603721985473044 0.999790618141739 0.999790618141739 "Gata1/Gp1ba/Gp1bb/Gp5/Gp9/Med1/Mpig6b/Pf4/Ptpn11/Tal1" 10 "" "" "BP"
"GO:0046683" "GO:0046683" "response to organophosphorus" "17/1554" "98/13317" 0.173469387755102 1.48654558348436 1.75707630941128 0.0605482398880426 0.999790618141739 0.999790618141739 "Aqp1/Bckdhb/Birc2/Crtc2/Dgkq/Gata1/Gpd1/Mat2a/Ndufs4/P2rx1/P2rx3/P2ry12/Panx1/Pde3a/Per1/Slc6a4/Wnt10b" 17 "" "" "BP"
"GO:0007163" "GO:0007163" "establishment or maintenance of cell polarity" "30/1554" "193/13317" 0.155440414507772 1.33204633204633 1.68887529470696 0.0616686265929092 0.999790618141739 0.999790618141739 "Aqp1/Bccip/Carmil1/Ccdc85c/Dlg2/Dlg4/Exoc4/Fbxw11/Gsn/Ift20/Ilk/Itgb1/Lims1/Lmna/Mcph1/Nckap1/Ooep/Ophn1/Pard3b/Parvb/Pdcd6ip/Pdlim1/Pkd1/Prickle1/Rab10/Rac1/Rhoj/Spry1/Stk25/Wdpcp" 30 "" "" "BP"
"GO:0008090" "GO:0008090" "retrograde axonal transport" "5/1554" "19/13317" 0.263157894736842 2.25513107092054 1.98987625133484 0.0619415841515723 0.999790618141739 0.999790618141739 "Actr10/Dlg2/Fbxw11/Hap1/Kif5a" 5 "" "" "BP"
"GO:0048641" "GO:0048641" "regulation of skeletal muscle tissue development" "5/1554" "19/13317" 0.263157894736842 2.25513107092054 1.98987625133484 0.0619415841515723 0.999790618141739 0.999790618141739 "Rps6kb1/Tcf7l2/Usp19/Usp2/Wnt10b" 5 "" "" "BP"
"GO:0106070" "GO:0106070" "regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway" "5/1554" "19/13317" 0.263157894736842 2.25513107092054 1.98987625133484 0.0619415841515723 0.999790618141739 0.999790618141739 "Grk5/Pde3a/Pomc/Ptger3/Sstr4" 5 "" "" "BP"
"GO:1903909" "GO:1903909" "regulation of receptor clustering" "5/1554" "19/13317" 0.263157894736842 2.25513107092054 1.98987625133484 0.0619415841515723 0.999790618141739 0.999790618141739 "Cd81/Dlg4/Gsn/Rac1/Shank3" 5 "" "" "BP"
"GO:0051085" "GO:0051085" "chaperone cofactor-dependent protein refolding" "7/1554" "31/13317" 0.225806451612903 1.93504795117698 1.89439682769017 0.062143395365423 0.999790618141739 0.999790618141739 "Dnajb1/Dnajb4/Dnajc7/Hspa8/Ptges3/Ptges3-ps/Sdf2" 7 "" "" "BP"
"GO:0150117" "GO:0150117" "positive regulation of cell-substrate junction organization" "7/1554" "31/13317" 0.225806451612903 1.93504795117698 1.89439682769017 0.062143395365423 0.999790618141739 0.999790618141739 "Dusp3/Kdr/Lims1/Mapre2/Ptpn11/Rac1/S100a10" 7 "" "" "BP"
"GO:0010770" "GO:0010770" "positive regulation of cell morphogenesis" "11/1554" "57/13317" 0.192982456140351 1.65376278534173 1.79779104581883 0.062806855313788 0.999790618141739 0.999790618141739 "Ache/Caprin1/Dlg4/Hdac6/Ilk/Kalrn/Mpl/Numbl/Parp6/Ss18l1/Xlr3b" 11 "" "" "BP"
"GO:0048008" "GO:0048008" "platelet-derived growth factor receptor signaling pathway" "11/1554" "57/13317" 0.192982456140351 1.65376278534173 1.79779104581883 0.062806855313788 0.999790618141739 0.999790618141739 "2610005L07Rik/Apod/Bcr/Gab1/Ift20/Itgb3/Pdap1/Pdgfa/Ptgir/Ptpn11/Schip1" 11 "" "" "BP"
"GO:0010592" "GO:0010592" "positive regulation of lamellipodium assembly" "6/1554" "25/13317" 0.24 2.05667953667954 1.92208012110407 0.0632492608651283 0.999790618141739 0.999790618141739 "Abi2/Aqp1/Avil/Hsp90aa1/Nckap1/Rac1" 6 "" "" "BP"
"GO:0018394" "GO:0018394" "peptidyl-lysine acetylation" "6/1554" "25/13317" 0.24 2.05667953667954 1.92208012110407 0.0632492608651283 0.999790618141739 0.999790618141739 "Atat1/Kat2a/Nfe2/Prkaa2/Sirt3/Smo" 6 "" "" "BP"
"GO:0022011" "GO:0022011" "myelination in peripheral nervous system" "6/1554" "25/13317" 0.24 2.05667953667954 1.92208012110407 0.0632492608651283 0.999790618141739 0.999790618141739 "Akt2/Ilk/Ndrg1/Pmp22/Prx/Sirt2" 6 "" "" "BP"
"GO:0032292" "GO:0032292" "peripheral nervous system axon ensheathment" "6/1554" "25/13317" 0.24 2.05667953667954 1.92208012110407 0.0632492608651283 0.999790618141739 0.999790618141739 "Akt2/Ilk/Ndrg1/Pmp22/Prx/Sirt2" 6 "" "" "BP"
"GO:0046822" "GO:0046822" "regulation of nucleocytoplasmic transport" "20/1554" "120/13317" 0.166666666666667 1.42824967824968 1.71278721284452 0.0633090869112563 0.999790618141739 0.999790618141739 "Angpt1/Apod/Chchd4/Efcab7/Gas6/Gbp4/Hsp90aa1/Hsp90ab1/Hyal2/Mapk14/Mavs/Nutf2/Nutf2-ps1/Prpf4b/Ptpn11/Rab23/Rbm4/Sirt6/Smo/Tardbp" 20 "" "" "BP"
"GO:0001825" "GO:0001825" "blastocyst formation" "9/1554" "44/13317" 0.204545454545455 1.75285187785188 1.81804521936667 0.064419447891996 0.999790618141739 0.999790618141739 "Ada/Bysl/Mxi1/Ptpn18/Rrp7a/Rtn4/Tet1/Tm4sf1/Yap1" 9 "" "" "BP"
"GO:0006458" "GO:0006458" "'de novo' protein folding" "9/1554" "44/13317" 0.204545454545455 1.75285187785188 1.81804521936667 0.064419447891996 0.999790618141739 0.999790618141739 "Cct7/Chchd4/Dnajb1/Dnajb4/Dnajc7/Hspa8/Ptges3/Ptges3-ps/Sdf2" 9 "" "" "BP"
"GO:0098655" "GO:0098655" "monoatomic cation transmembrane transport" "69/1554" "495/13317" 0.139393939393939 1.19453609453609 1.60316512967893 0.0653350035021936 0.999790618141739 0.999790618141739 "Aqp1/Atox1/Cacna1a/Cacna2d4/Calm3/Capn3/Cnnm2/Cracr2a/F2rl3/Fasl/Fcrl5/Fhl1/Fkbp1a/Gas6/Gem/Gp1ba/Gp1bb/Gp5/Gp9/Hap1/Hrh1/Ikbkb/Itgb1/Itgb3/Kcng2/Mcoln1/Mcu/Mcur1/Ndufa4/Ndufs4/Nipal3/Orai1/P2rx1/P2rx3/P2ry12/Panx1/Pkd1/Pkd1l3/Plp1/Ppif/Ptger3/Ptpn3/Rnasek/Scn8a/Slc18a2/Slc20a2/Slc24a3/Slc24a5/Slc25a12/Slc25a14/Slc25a22/Slc25a27/Slc30a6/Slc30a7/Slc6a13/Slc6a21/Slc6a4/Slc9b2/Smdt1/Tmc1/Tmem63b/Tpcn1/Trpc1/Trpc2/Trpc6/Ubash3b/Ucp2/Vamp2/Ywhah" 69 "" "" "BP"
"GO:0046390" "GO:0046390" "ribose phosphate biosynthetic process" "21/1554" "128/13317" 0.1640625 1.40593327702703 1.67728575051692 0.0667517857666691 0.999790618141739 0.999790618141739 "Ada/Adcy5/Adcy9/Adk/Ak2/Cda/Cox11/Eno1b/Gmpr/Gucy1a1/Gucy1b1/Ndufa5/Ndufb11/Ndufb4/Ndufb6/Ndufc1/Ndufs4/Paics/Pfas/Prpsap1/Slc25a12" 21 "" "" "BP"
"GO:0009144" "GO:0009144" "purine nucleoside triphosphate metabolic process" "31/1554" "202/13317" 0.153465346534653 1.31512099086357 1.64029598786583 0.0669536237430993 0.999790618141739 0.999790618141739 "Ada/Adk/Ak2/Cbfa2t3/Cox11/Eno1b/Foxk2/Git1/Gpd1/Hk1/Hspa8/Mfsd8/Mlst8/Mpi/Ndufa5/Ndufb11/Ndufb4/Ndufb6/Ndufc1/Ndufs4/Ogt/Pfkfb2/Pkm/Prkaa2/Rab23/Sirt6/Slc25a12/Tpi1/Tspo/Uchl1/Ucp2" 31 "" "" "BP"
"GO:0046434" "GO:0046434" "organophosphate catabolic process" "31/1554" "202/13317" 0.153465346534653 1.31512099086357 1.64029598786583 0.0669536237430993 0.999790618141739 0.999790618141739 "Acot7/Ada/Cbfa2t3/Cda/Dera/Dpys/Dut/Eno1b/Foxk2/Git1/Gpd1/Hk1/Lipc/Mfsd8/Mlst8/Mpi/Nudt13/Nudt3/Ogt/Pde4c/Pde5a/Pfkfb2/Pkm/Pla2g10/Pnpla8/Prdx6/Prkaa2/Sirt6/Tpi1/Uchl1/Ucp2" 31 "" "" "BP"
"GO:0033157" "GO:0033157" "regulation of intracellular protein transport" "24/1554" "150/13317" 0.16 1.37111969111969 1.66138223299516 0.0670787735710534 0.999790618141739 0.999790618141739 "Angpt1/Apod/Cd81/Chchd4/Derl2/Efcab7/Erlec1/Gas6/Gbp4/Hsp90aa1/Hsp90ab1/Hyal2/Mapk14/Mavs/Nutf2/Nutf2-ps1/Pdcd5/Prpf4b/Ptpn11/Rab23/Sirt6/Smo/Tardbp/Vamp2" 24 "" "" "BP"
"GO:0009260" "GO:0009260" "ribonucleotide biosynthetic process" "20/1554" "121/13317" 0.165289256198347 1.41644596190051 1.67256705823512 0.0678939343601263 0.999790618141739 0.999790618141739 "Ada/Adcy5/Adcy9/Adk/Ak2/Cda/Cox11/Eno1b/Gmpr/Gucy1a1/Gucy1b1/Ndufa5/Ndufb11/Ndufb4/Ndufb6/Ndufc1/Ndufs4/Paics/Pfas/Slc25a12" 20 "" "" "BP"
"GO:0001738" "GO:0001738" "morphogenesis of a polarized epithelium" "8/1554" "38/13317" 0.210526315789474 1.80410485673644 1.80416041624674 0.068352560301047 0.999790618141739 0.999790618141739 "Actg1/Exoc5/Ift20/Intu/Ophn1/Rab10/Traf3ip1/Wdpcp" 8 "" "" "BP"
"GO:0014044" "GO:0014044" "Schwann cell development" "8/1554" "38/13317" 0.210526315789474 1.80410485673644 1.80416041624674 0.068352560301047 0.999790618141739 0.999790618141739 "Akt2/Ilk/Map2k2/Med12/Ndrg1/Pmp22/Prx/Sirt2" 8 "" "" "BP"
"GO:0140013" "GO:0140013" "meiotic nuclear division" "23/1554" "143/13317" 0.160839160839161 1.37831087831088 1.65314660948989 0.0685312659602145 0.999790618141739 0.999790618141739 "Ccne1/Cdc25b/Cep63/Fanca/Haspin/Hsf1/Marf1/Nuf2/Ooep/Orc4/Pde3a/Psmc3ip/Psmd13/Rad54l/Rec8/Rmi1/Shcbp1l/Sirt2/Smc2/Spo11/Terf1/Ubr2/Zwint" 23 "" "" "BP"
"GO:0009185" "GO:0009185" "ribonucleoside diphosphate metabolic process" "18/1554" "107/13317" 0.168224299065421 1.44159780608379 1.66694295939686 0.0699102063598783 0.999790618141739 0.999790618141739 "Ak2/Cbfa2t3/Eno1b/Foxk2/Git1/Gpd1/Hk1/Mfsd8/Mlst8/Mpi/Ogt/Pfkfb2/Pkm/Prkaa2/Sirt6/Tpi1/Uchl1/Ucp2" 18 "" "" "BP"
"GO:0006188" "GO:0006188" "IMP biosynthetic process" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Ada/Gmpr/Paics/Pfas" 4 "" "" "BP"
"GO:0010526" "GO:0010526" "retrotransposon silencing" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Apobec3/Mov10/Sirt6/Ubr2" 4 "" "" "BP"
"GO:0033623" "GO:0033623" "regulation of integrin activation" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Kif14/P2ry12/Plek/Selp" 4 "" "" "BP"
"GO:0045721" "GO:0045721" "negative regulation of gluconeogenesis" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Cry1/Kat2a/Sirt6/Tcf7l2" 4 "" "" "BP"
"GO:0048566" "GO:0048566" "embryonic digestive tract development" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Ada/Rbpms2/Stra6/Tcf7l2" 4 "" "" "BP"
"GO:0050482" "GO:0050482" "arachidonate secretion" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Pla2g10/Pla2g12a/Pnpla8/Sstr4" 4 "" "" "BP"
"GO:0051608" "GO:0051608" "histamine transport" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Ada/Slc18a2/Slc22a3/Snap23" 4 "" "" "BP"
"GO:0098969" "GO:0098969" "neurotransmitter receptor transport to postsynaptic membrane" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Rab11a/Rab8a/Snap23/Vamp2" 4 "" "" "BP"
"GO:1903963" "GO:1903963" "arachidonate transport" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Pla2g10/Pla2g12a/Pnpla8/Sstr4" 4 "" "" "BP"
"GO:2000831" "GO:2000831" "regulation of steroid hormone secretion" "4/1554" "14/13317" 0.285714285714286 2.44842801985659 1.9707861063365 0.071035773469563 0.999790618141739 0.999790618141739 "Cry1/Pomc/Ptpn11/Tspo" 4 "" "" "BP"
