"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0002685" "GO:0002685" "regulation of leukocyte migration" "14/760" "198/13317" 0.0707070707070707 1.23895534290271 0.833392747788945 0.240938551150891 0.99999991131065 0.968837457768803 "Ager/Aif1/C5ar2/Ccl21a/Cxcl12/Dapk2/Ifnb1/Mdk/Mpp1/Rarres2/Selenok/Tnfaip6/Trem2/Vegfc" 14 "" "" "BP"
"GO:0006518" "GO:0006518" "peptide metabolic process" "4/760" "44/13317" 0.0909090909090909 1.59294258373206 0.969181632012721 0.241400542693032 0.99999991131065 0.968837457768803 "Cpq/Gclm/Hagh/Lgals4" 4 "" "" "BP"
"GO:0010718" "GO:0010718" "positive regulation of epithelial to mesenchymal transition" "4/760" "44/13317" 0.0909090909090909 1.59294258373206 0.969181632012721 0.241400542693032 0.99999991131065 0.968837457768803 "Ager/Jag1/Lrg1/Mdk" 4 "" "" "BP"
"GO:0045143" "GO:0045143" "homologous chromosome segregation" "4/760" "44/13317" 0.0909090909090909 1.59294258373206 0.969181632012721 0.241400542693032 0.99999991131065 0.968837457768803 "Pttg1/Sycp2/Tex15/Ube2b" 4 "" "" "BP"
"GO:0051489" "GO:0051489" "regulation of filopodium assembly" "4/760" "44/13317" 0.0909090909090909 1.59294258373206 0.969181632012721 0.241400542693032 0.99999991131065 0.968837457768803 "Ccl21a/Fscn1/Myo3b/Trpm2" 4 "" "" "BP"
"GO:0007157" "GO:0007157" "heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Cd24a/Nectin1/Scarf1" 3 "" "" "BP"
"GO:0009251" "GO:0009251" "glucan catabolic process" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Adrb1/Ppp1cb/Wipi1" 3 "" "" "BP"
"GO:0030195" "GO:0030195" "negative regulation of blood coagulation" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Plaur/Serping1/Thbd" 3 "" "" "BP"
"GO:0032673" "GO:0032673" "regulation of interleukin-4 production" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Cd1d2/Havcr2/Il1rap" 3 "" "" "BP"
"GO:0035384" "GO:0035384" "thioester biosynthetic process" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Acsl1/Mpc2/Snca" 3 "" "" "BP"
"GO:0050922" "GO:0050922" "negative regulation of chemotaxis" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Aif1/C5ar2/Tnfaip6" 3 "" "" "BP"
"GO:0051491" "GO:0051491" "positive regulation of filopodium assembly" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Ccl21a/Fscn1/Myo3b" 3 "" "" "BP"
"GO:0055094" "GO:0055094" "response to lipoprotein particle" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Cd36/Pparg/Trem2" 3 "" "" "BP"
"GO:0071604" "GO:0071604" "transforming growth factor beta production" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Cd24a/Ifnb1/Lum" 3 "" "" "BP"
"GO:0071616" "GO:0071616" "acyl-CoA biosynthetic process" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Acsl1/Mpc2/Snca" 3 "" "" "BP"
"GO:2001259" "GO:2001259" "positive regulation of cation channel activity" "3/760" "30/13317" 0.1 1.75223684210526 1.01473467716873 0.243507745543375 0.99999991131065 0.968837457768803 "Scn1b/Stac3/Trem2" 3 "" "" "BP"
"GO:0014910" "GO:0014910" "regulation of smooth muscle cell migration" "7/760" "89/13317" 0.0786516853932584 1.3781638083974 0.88059986683885 0.244873076153184 0.99999991131065 0.968837457768803 "Ager/Aif1/Egfl7/F3/Mdk/Pparg/Tpm1" 7 "" "" "BP"
"GO:0032890" "GO:0032890" "regulation of organic acid transport" "5/760" "59/13317" 0.0847457627118644 1.48494647636039 0.918399310105373 0.24589203905781 0.99999991131065 0.968837457768803 "Abat/Acsl1/Arg2/Slc43a1/Snca" 5 "" "" "BP"
"GO:0051453" "GO:0051453" "regulation of intracellular pH" "5/760" "59/13317" 0.0847457627118644 1.48494647636039 0.918399310105373 0.24589203905781 0.99999991131065 0.968837457768803 "Car2/Creg1/Dmxl2/Slc4a1/Tmem199" 5 "" "" "BP"
"GO:0007204" "GO:0007204" "positive regulation of cytosolic calcium ion concentration" "9/760" "120/13317" 0.075 1.31417763157895 0.850509205149451 0.246248752252353 0.99999991131065 0.968837457768803 "Agtr1a/C5ar2/Cacna1g/Cd24a/Cd36/Cd55b/Cxcr4/Fkbp1b/Fpr1" 9 "" "" "BP"
"GO:0050868" "GO:0050868" "negative regulation of T cell activation" "9/760" "120/13317" 0.075 1.31417763157895 0.850509205149451 0.246248752252353 0.99999991131065 0.968837457768803 "Arg2/Cd24a/Clec4g/Ctsg/Havcr2/Ifnb1/Lilrb4a/Mdk/Prdx2" 9 "" "" "BP"
"GO:0042267" "GO:0042267" "natural killer cell mediated cytotoxicity" "6/760" "74/13317" 0.0810810810810811 1.42073257467994 0.892852153824503 0.246409808565821 0.99999991131065 0.968837457768803 "Fcgr4/Havcr2/Nectin2/Pik3r6/Raet1d/Raet1e" 6 "" "" "BP"
"GO:0043279" "GO:0043279" "response to alkaloid" "6/760" "74/13317" 0.0810810810810811 1.42073257467994 0.892852153824503 0.246409808565821 0.99999991131065 0.968837457768803 "Abat/Adgrl3/Bcl2l1/Cacna1s/Hnmt/Snca" 6 "" "" "BP"
"GO:0006836" "GO:0006836" "neurotransmitter transport" "10/760" "136/13317" 0.0735294117647059 1.28840944272446 0.831678533075508 0.248985264158366 0.99999991131065 0.968837457768803 "Bcl2l1/Doc2g/Gfap/Rph3al/Slc22a4/Slc6a9/Snca/Sncg/Sphk1/Unc13a" 10 "" "" "BP"
"GO:0007249" "GO:0007249" "canonical NF-kappaB signal transduction" "17/760" "248/13317" 0.0685483870967742 1.20113009337861 0.786561090388793 0.250996800228741 0.99999991131065 0.968837457768803 "Alpk1/Card10/Card9/Ccl21a/Cd36/Gbp7/Lilrb4a/Pink1/Ppm1n/Riok3/S100a4/Tfrc/Trem2/Trim12c/Trim30a/Trim34b/Trim58" 17 "" "" "BP"
"GO:2000146" "GO:2000146" "negative regulation of cell motility" "17/760" "248/13317" 0.0685483870967742 1.20113009337861 0.786561090388793 0.250996800228741 0.99999991131065 0.968837457768803 "Adgrb1/Adipor1/Ager/Aif1/C5ar2/Card10/Ccl21a/Cxcl12/Dcn/Egfl7/Gadd45a/Ifitm1/Ifnb1/Jag1/Pparg/Tnfaip6/Tpm1" 17 "" "" "BP"
"GO:0031099" "GO:0031099" "regeneration" "12/760" "168/13317" 0.0714285714285714 1.2515977443609 0.807357276218599 0.251824971776088 0.99999991131065 0.968837457768803 "Cpq/Cxcl12/Fkbp1b/Gfap/Gpx1/Lifr/Mcub/Mdk/Mustn1/Scarf1/Snhg15/Tyms" 12 "" "" "BP"
"GO:0000303" "GO:0000303" "response to superoxide" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd36/Prdx2" 2 "" "" "BP"
"GO:0001963" "GO:0001963" "synaptic transmission, dopaminergic" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Pink1/Snca" 2 "" "" "BP"
"GO:0002407" "GO:0002407" "dendritic cell chemotaxis" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ccl21a/Trpm2" 2 "" "" "BP"
"GO:0002643" "GO:0002643" "regulation of tolerance induction" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Havcr2/Lilrb4a" 2 "" "" "BP"
"GO:0008210" "GO:0008210" "estrogen metabolic process" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Dhrs11/Sult1a1" 2 "" "" "BP"
"GO:0009125" "GO:0009125" "nucleoside monophosphate catabolic process" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Nt5c3/Xdh" 2 "" "" "BP"
"GO:0010801" "GO:0010801" "negative regulation of peptidyl-threonine phosphorylation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ppef2/Ppp1r15a" 2 "" "" "BP"
"GO:0030812" "GO:0030812" "negative regulation of nucleotide catabolic process" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ddit4/Slc4a1" 2 "" "" "BP"
"GO:0033122" "GO:0033122" "negative regulation of purine nucleotide catabolic process" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ddit4/Slc4a1" 2 "" "" "BP"
"GO:0035672" "GO:0035672" "oligopeptide transmembrane transport" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Car2/Slc15a2" 2 "" "" "BP"
"GO:0035973" "GO:0035973" "aggrephagy" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Atg4a/Atg4a-ps" 2 "" "" "BP"
"GO:0039535" "GO:0039535" "regulation of RIG-I signaling pathway" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Sec14l1/Usp15" 2 "" "" "BP"
"GO:0042953" "GO:0042953" "lipoprotein transport" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd36/Pparg" 2 "" "" "BP"
"GO:0045655" "GO:0045655" "regulation of monocyte differentiation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Fes/Zbtb46" 2 "" "" "BP"
"GO:0045820" "GO:0045820" "negative regulation of glycolytic process" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ddit4/Slc4a1" 2 "" "" "BP"
"GO:0046642" "GO:0046642" "negative regulation of alpha-beta T cell proliferation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Arg2/Clec4g" 2 "" "" "BP"
"GO:0050909" "GO:0050909" "sensory perception of taste" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd36/Rtp4" 2 "" "" "BP"
"GO:0061318" "GO:0061318" "renal filtration cell differentiation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd24a/Jag1" 2 "" "" "BP"
"GO:0061339" "GO:0061339" "establishment or maintenance of monopolar cell polarity" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Fscn1/Ttc8" 2 "" "" "BP"
"GO:0062149" "GO:0062149" "detection of stimulus involved in sensory perception of pain" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cxcl12/Cxcr4" 2 "" "" "BP"
"GO:0071636" "GO:0071636" "positive regulation of transforming growth factor beta production" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ifnb1/Lum" 2 "" "" "BP"
"GO:0072112" "GO:0072112" "podocyte differentiation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd24a/Jag1" 2 "" "" "BP"
"GO:0072311" "GO:0072311" "glomerular epithelial cell differentiation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Cd24a/Jag1" 2 "" "" "BP"
"GO:0099622" "GO:0099622" "cardiac muscle cell membrane repolarization" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Kcnj2/Scn1b" 2 "" "" "BP"
"GO:1900424" "GO:1900424" "regulation of defense response to bacterium" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Arg2/Havcr2" 2 "" "" "BP"
"GO:1901381" "GO:1901381" "positive regulation of potassium ion transmembrane transport" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Kcnj2/Trem2" 2 "" "" "BP"
"GO:1902236" "GO:1902236" "negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Bcl2l1/Grina" 2 "" "" "BP"
"GO:1902307" "GO:1902307" "positive regulation of sodium ion transmembrane transport" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Fxyd6/Scn1b" 2 "" "" "BP"
"GO:1903523" "GO:1903523" "negative regulation of blood circulation" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Ager/Fkbp1b" 2 "" "" "BP"
"GO:1905874" "GO:1905874" "regulation of postsynaptic density organization" "2/760" "17/13317" 0.117647058823529 2.06145510835913 1.0773356069759 0.252818640493988 0.99999991131065 0.968837457768803 "Abi3bp/Il1rap" 2 "" "" "BP"
"GO:0050798" "GO:0050798" "activated T cell proliferation" "4/760" "45/13317" 0.0888888888888889 1.55754385964912 0.921653867488524 0.254042208494219 0.99999991131065 0.968837457768803 "Ager/Cd24a/Igfbp2/Lilrb4a" 4 "" "" "BP"
"GO:1902476" "GO:1902476" "chloride transmembrane transport" "4/760" "45/13317" 0.0888888888888889 1.55754385964912 0.921653867488524 0.254042208494219 0.99999991131065 0.968837457768803 "Apol11a/Clca3a1/Slc12a9/Slc4a1" 4 "" "" "BP"
"GO:0002696" "GO:0002696" "positive regulation of leukocyte activation" "22/760" "330/13317" 0.0666666666666667 1.16815789473684 0.760975287650646 0.254369591861547 0.99999991131065 0.968837457768803 "Ager/Aif1/Ccl21a/Cd1d2/Cd244a/Cd24a/Cd55b/Cd59a/Cebpa/Havcr2/Igfbp2/Lilrb4a/Mdk/Nectin2/Pik3r6/Rag1/Selenok/Sirpb1a/Slc4a1/Tfrc/Tnfsf13b/Trem2" 22 "" "" "BP"
"GO:0006690" "GO:0006690" "icosanoid metabolic process" "6/760" "75/13317" 0.08 1.40178947368421 0.858426541143569 0.256078761230968 0.99999991131065 0.968837457768803 "Cyp2a5/Dpep2/Gpx1/Ltc4s/Mgst3/Sphk1" 6 "" "" "BP"
"GO:0006720" "GO:0006720" "isoprenoid metabolic process" "5/760" "60/13317" 0.0833333333333333 1.46019736842105 0.878917011170011 0.256786082681873 0.99999991131065 0.968837457768803 "Aldh1a1/Dgat2/Dhrs9/Rarres2/Rdh5" 5 "" "" "BP"
"GO:0045685" "GO:0045685" "regulation of glial cell differentiation" "5/760" "60/13317" 0.0833333333333333 1.46019736842105 0.878917011170011 0.256786082681873 0.99999991131065 0.968837457768803 "Atf5/Cxcr4/Mdk/Pparg/Trem2" 5 "" "" "BP"
"GO:0071356" "GO:0071356" "cellular response to tumor necrosis factor" "11/760" "153/13317" 0.0718954248366013 1.25977812177503 0.795069499470374 0.25745258029977 0.99999991131065 0.968837457768803 "Camp/Cebpa/Fabp4/Gsdme/Hspa1b/Naip5/Naip6/Slc2a4/Sphk1/Tnfrsf17/Tnfsf13b" 11 "" "" "BP"
"GO:0031331" "GO:0031331" "positive regulation of cellular catabolic process" "15/760" "217/13317" 0.0691244239631336 1.21122362357507 0.771769213273389 0.257806721336544 0.99999991131065 0.968837457768803 "Ager/Bnip3l/Dcn/Fbxo7/Gpld1/Ifnb1/Mefv/Pink1/Sh3glb1/Snca/Trim12c/Trim30a/Trim34b/Trim58/Wipi1" 15 "" "" "BP"
"GO:0034764" "GO:0034764" "positive regulation of transmembrane transport" "12/760" "169/13317" 0.0710059171597633 1.24419184054812 0.785950862987641 0.25819124794361 0.99999991131065 0.968837457768803 "Acsl1/Adrb1/Agtr1a/Car2/Cxcl9/Fxyd6/Kcnj2/Reln/Scn1b/Snca/Stac3/Trem2" 12 "" "" "BP"
"GO:0007269" "GO:0007269" "neurotransmitter secretion" "8/760" "106/13317" 0.0754716981132075 1.32244289970209 0.819952409994794 0.258304417380047 0.99999991131065 0.968837457768803 "Bcl2l1/Doc2g/Rph3al/Slc6a9/Snca/Sncg/Sphk1/Unc13a" 8 "" "" "BP"
"GO:0099643" "GO:0099643" "signal release from synapse" "8/760" "106/13317" 0.0754716981132075 1.32244289970209 0.819952409994794 0.258304417380047 0.99999991131065 0.968837457768803 "Bcl2l1/Doc2g/Rph3al/Slc6a9/Snca/Sncg/Sphk1/Unc13a" 8 "" "" "BP"
"GO:0045109" "GO:0045109" "intermediate filament organization" "3/760" "31/13317" 0.0967741935483871 1.69571307300509 0.954035706580315 0.25912172704622 0.99999991131065 0.968837457768803 "Bfsp1/Gfap/Krt86" 3 "" "" "BP"
"GO:0050819" "GO:0050819" "negative regulation of coagulation" "3/760" "31/13317" 0.0967741935483871 1.69571307300509 0.954035706580315 0.25912172704622 0.99999991131065 0.968837457768803 "Plaur/Serping1/Thbd" 3 "" "" "BP"
"GO:0051155" "GO:0051155" "positive regulation of striated muscle cell differentiation" "3/760" "31/13317" 0.0967741935483871 1.69571307300509 0.954035706580315 0.25912172704622 0.99999991131065 0.968837457768803 "Adrb1/Atp11a/Mylk3" 3 "" "" "BP"
"GO:1900047" "GO:1900047" "negative regulation of hemostasis" "3/760" "31/13317" 0.0967741935483871 1.69571307300509 0.954035706580315 0.25912172704622 0.99999991131065 0.968837457768803 "Plaur/Serping1/Thbd" 3 "" "" "BP"
"GO:0043604" "GO:0043604" "amide biosynthetic process" "9/760" "122/13317" 0.0737704918032787 1.29263373597929 0.798822616387259 0.261320193031941 0.99999991131065 0.968837457768803 "Acsl1/Arg2/Asns/Cebpa/Gclm/Hagh/Mpc2/Snca/Sphk1" 9 "" "" "BP"
"GO:0010952" "GO:0010952" "positive regulation of peptidase activity" "10/760" "138/13317" 0.072463768115942 1.26973684210526 0.783590794336636 0.263178099609999 0.99999991131065 0.968837457768803 "Ager/Card9/Cldn13/F3/Ifi203-ps/Mefv/Pparg/Psme3/Snca/Xdh" 10 "" "" "BP"
"GO:0051881" "GO:0051881" "regulation of mitochondrial membrane potential" "6/760" "76/13317" 0.0789473684210526 1.38334487534626 0.824492686141641 0.265848477788866 0.99999991131065 0.968837457768803 "Bcl2l1/Bnip3l/Dcn/Gclm/Pink1/Ubb" 6 "" "" "BP"
"GO:0044057" "GO:0044057" "regulation of system process" "25/760" "382/13317" 0.0654450261780105 1.14675186001653 0.715950211365377 0.266363080997787 0.99999991131065 0.968837457768803 "Abat/Adrb1/Ager/Agtr1a/Aif1/Arg2/Cacna1g/Cacna1s/Cldn15/Fkbp1b/Itgax/Kcnj2/Nr1h3/Pde9a/Pi16/Pparg/Prkar1b/Prok2/Reln/Rnf10/Scn1b/Smtnl1/Sphk1/Tnnt3/Tpm1" 25 "" "" "BP"
"GO:0070232" "GO:0070232" "regulation of T cell apoptotic process" "4/760" "46/13317" 0.0869565217391304 1.52368421052632 0.875280621306131 0.266815320187554 0.99999991131065 0.968837457768803 "Arg2/Rag1/Rorc/Tsc22d3" 4 "" "" "BP"
"GO:0032496" "GO:0032496" "response to lipopolysaccharide" "20/760" "300/13317" 0.0666666666666667 1.16815789473684 0.724724892870976 0.267085732244586 0.99999991131065 0.968837457768803 "C2/Camp/Cd14/Cd36/Cd55b/Ctsg/Cxcl9/Fcgr4/Gpx1/Havcr2/Lilrb4a/Nr1h3/Plscr1/Prdx2/Snca/Thbd/Trem2/Trim12c/Trim30a/Wfdc21" 20 "" "" "BP"
"GO:0033138" "GO:0033138" "positive regulation of peptidyl-serine phosphorylation" "5/760" "61/13317" 0.0819672131147541 1.43625970664366 0.840145518364363 0.267793528887222 0.99999991131065 0.968837457768803 "Ifnb1/Pink1/Ppp1r15a/Snca/Tfrc" 5 "" "" "BP"
"GO:1901606" "GO:1901606" "alpha-amino acid catabolic process" "5/760" "61/13317" 0.0819672131147541 1.43625970664366 0.840145518364363 0.267793528887222 0.99999991131065 0.968837457768803 "Acmsd/Amt/Arg2/Auh/Oaz1" 5 "" "" "BP"
"GO:0071695" "GO:0071695" "anatomical structure maturation" "14/760" "203/13317" 0.0689655172413793 1.20843920145191 0.736225019535515 0.270067803843649 0.99999991131065 0.968837457768803 "Bfsp1/Ccl21a/Cebpa/Diaph3/Epb42/Fam210b/Lgi4/Pabpc1l/Pcsk4/Pparg/Scarf1/Slfn14/Trim58/Tyms" 14 "" "" "BP"
"GO:0051702" "GO:0051702" "biological process involved in interaction with symbiont" "7/760" "92/13317" 0.0760869565217391 1.33322368421053 0.789010308462101 0.271379399688672 0.99999991131065 0.968837457768803 "Apol11a/Camp/Card9/Ctsg/Gpx1/Pcx/Trem3" 7 "" "" "BP"
"GO:0010506" "GO:0010506" "regulation of autophagy" "19/760" "285/13317" 0.0666666666666667 1.16815789473684 0.705967808643716 0.273841017083052 0.99999991131065 0.968837457768803 "Ager/Bnip3l/Dcn/Fbxo7/Gfap/Ifnb1/Iigp1/Mefv/Pink1/Rasip1/Sh3glb1/Snca/Trem2/Trim12c/Trim30a/Trim34b/Trim58/Wipi1/Xpa" 19 "" "" "BP"
"GO:0002070" "GO:0002070" "epithelial cell maturation" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Cebpa/Tyms" 2 "" "" "BP"
"GO:0002577" "GO:0002577" "regulation of antigen processing and presentation" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Ccl21a/Trem2" 2 "" "" "BP"
"GO:0002693" "GO:0002693" "positive regulation of cellular extravasation" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Ager/Mdk" 2 "" "" "BP"
"GO:0006654" "GO:0006654" "phosphatidic acid biosynthetic process" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Abhd4/Sh3glb1" 2 "" "" "BP"
"GO:0006658" "GO:0006658" "phosphatidylserine metabolic process" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Plscr1/Ptdss2" 2 "" "" "BP"
"GO:0007274" "GO:0007274" "neuromuscular synaptic transmission" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Cd24a/Stac3" 2 "" "" "BP"
"GO:0010288" "GO:0010288" "response to lead ion" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Cat/Plscr1" 2 "" "" "BP"
"GO:0010804" "GO:0010804" "negative regulation of tumor necrosis factor-mediated signaling pathway" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Naip5/Naip6" 2 "" "" "BP"
"GO:0017121" "GO:0017121" "plasma membrane phospholipid scrambling" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Plscr1/Slc4a1" 2 "" "" "BP"
"GO:0021542" "GO:0021542" "dentate gyrus development" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Mdk/Reln" 2 "" "" "BP"
"GO:0022403" "GO:0022403" "cell cycle phase" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Sycp2/Ube2b" 2 "" "" "BP"
"GO:0031649" "GO:0031649" "heat generation" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Abat/Adrb1" 2 "" "" "BP"
"GO:0032695" "GO:0032695" "negative regulation of interleukin-12 production" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Lilra5/Mefv" 2 "" "" "BP"
"GO:0032891" "GO:0032891" "negative regulation of organic acid transport" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Abat/Slc43a1" 2 "" "" "BP"
"GO:0034162" "GO:0034162" "toll-like receptor 9 signaling pathway" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Havcr2/Rsad2" 2 "" "" "BP"
"GO:0038166" "GO:0038166" "angiotensin-activated signaling pathway" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Agtr1a/Car2" 2 "" "" "BP"
"GO:0044872" "GO:0044872" "lipoprotein localization" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Cd36/Pparg" 2 "" "" "BP"
"GO:0046653" "GO:0046653" "tetrahydrofolate metabolic process" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Mthfd2/Tyms" 2 "" "" "BP"
"GO:0060306" "GO:0060306" "regulation of membrane repolarization" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Kcnj2/Scn1b" 2 "" "" "BP"
"GO:0086010" "GO:0086010" "membrane depolarization during action potential" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Cacna1g/Scn1b" 2 "" "" "BP"
"GO:0097066" "GO:0097066" "response to thyroid hormone" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "C2/Gclm" 2 "" "" "BP"
"GO:0099174" "GO:0099174" "regulation of presynapse organization" "2/760" "18/13317" 0.111111111111111 1.9469298245614 0.988997735351239 0.27445594815603 0.99999991131065 0.968837457768803 "Il1rap/Snca" 2 "" "" "BP"
